date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2
2021-01-07,2021,0,,LAL,SAS,1663.76004672412,1513.87490371413,0.8082152098483393,0.19178479015166072,1644.09473285298,1533.54021758527,,,,,,,1576.81010345827,1487.62327595042,0.7042291693952587,0.2957708306047413,109,118
2021-01-07,2021,0,,DEN,DAL,1542.28587977424,1554.66394116963,0.6234910105847544,0.3765089894152456,1531.0045177283,1565.94530321557,,,,,,,1594.76325046073,1582.35165549218,0.6833980438166495,0.3166019561833505,117,124
2021-01-08,2021,0,,DET,PHO,1347.1543962739,1597.739738147,0.29591248481998156,0.7040875151800184,,,,,,,,,1340.63856388455,1614.79954573892,0.25366347665484207,0.746336523345158,,
2021-01-08,2021,0,,NOP,CHO,1538.74775263283,1437.51749989173,0.7610372185712433,0.2389627814287567,,,,,,,,,1551.20130543384,1418.45154761999,0.7644504428588357,0.23554955714116432,,
2021-01-08,2021,0,,NYK,OKC,1438.90112161226,1494.91009060235,0.5629720254667636,0.4370279745332364,,,,,,,,,1406.88688207231,1455.9174716159,0.5396292881349268,0.46037071186507317,,
2021-01-08,2021,0,,BOS,WAS,1631.76934604422,1395.68338407114,0.8737650114096676,0.12623498859033244,,,,,,,,,1611.54734833818,1436.10960349915,0.7979987900630316,0.20200120993696835,,
2021-01-08,2021,0,,MIL,UTA,1625.50947985897,1533.52791511237,0.7512209611592722,0.24877903884072783,,,,,,,,,1646.94929159977,1573.36203713802,0.706442785496444,0.293557214503556,,
2021-01-08,2021,0,,MEM,BRK,1494.16370054381,1523.90831864182,0.5997497450266912,0.4002502549733088,,,,,,,,,1471.72844507003,1541.13066680272,0.5111699362402857,0.4888300637597143,,
2021-01-08,2021,0,,HOU,ORL,1515.40268490238,1507.41699683559,0.6505858998354516,0.34941410016454844,,,,,,,,,1589.35304697243,1465.68957428036,0.7524258160404097,0.2475741839595903,,
2021-01-08,2021,0,,LAL,CHI,1644.09473285298,1384.01476117641,0.8882299411883976,0.1117700588116024,,,,,,,,,1650.1995788289,1390.25525787559,0.8394024455037291,0.1605975544962709,,
2021-01-08,2021,0,,SAC,TOR,1478.69651488283,1583.77864099232,0.49268675419712,0.50731324580288,,,,,,,,,1480.51286966707,1591.90254062892,0.4454848212692244,0.5545151787307756,,
2021-01-08,2021,0,,GSW,LAC,1411.67901643083,1581.36100030549,0.40104285886613844,0.5989571411338616,,,,,,,,,1468.52839382745,1629.27297028752,0.3716398056037149,0.6283601943962851,,
2021-01-09,2021,0,,PHI,DEN,1562.88760684636,1531.0045177283,0.6811756954594093,0.31882430454059074,,,,,,,,,1622.83741103448,1597.14461933712,0.6455288589199476,0.3544711410800524,,
2021-01-09,2021,0,,IND,PHO,1543.98891099974,1597.739738147,0.566167545199525,0.43383245480047505,,,,,,,,,1550.55893236122,1614.79954573892,0.5841269780871097,0.41587302191289033,,
2021-01-09,2021,0,,WAS,MIA,1395.68338407114,1563.52836891532,0.4035855979958527,0.5964144020041473,,,,,,,,,1436.10960349915,1566.57703767115,0.3548269944143597,0.6451730055856403,,
2021-01-09,2021,0,,CHO,ATL,1437.51749989173,1420.83566322463,0.6618780386073543,0.3381219613926457,,,,,,,,,1418.45154761999,1513.76440610832,0.40273352975524956,0.5972664702447504,,
2021-01-09,2021,0,,MIL,CLE,1625.50947985897,1400.67816890474,0.866444315002281,0.13355568499771897,,,,,,,,,1646.54492815312,1380.44923880673,0.8473862424246027,0.1526137575753973,,
2021-01-09,2021,0,,MIN,SAS,1358.30051079544,1533.54021758527,0.3933828472211289,0.6066171527788711,,,,,,,,,1370.0193067092,1490.79759156869,0.43783942942285653,0.5621605705771435,,
2021-01-09,2021,0,,DAL,ORL,1565.94530321557,1507.41699683559,0.7135241997839401,0.2864758002160599,,,,,,,,,1595.0684965141,1465.68957428036,0.8046327369027546,0.1953672630972454,,
2021-01-09,2021,0,,SAC,POR,1478.69651488283,1500.85226829373,0.6101891820710575,0.38981081792894245,,,,,,,,,1480.51286966707,1547.5316935258,0.4415061658887455,0.5584938341112544,,
2021-01-10,2021,0,,DET,UTA,1347.1543962739,1533.52791511237,0.37819750705288496,0.6218024929471151,,,,,,,,,1340.63856388455,1573.36203713802,0.2925281578175536,0.7074718421824464,,
2021-01-10,2021,0,,LAC,CHI,1581.36100030549,1384.01476117641,0.8470517995284418,0.15294820047155822,,,,,,,,,1631.20298184623,1390.25525787559,0.8563880756544744,0.1436119243455256,,
2021-01-10,2021,0,,NYK,DEN,1438.90112161226,1531.0045177283,0.5113621700949141,0.48863782990508586,,,,,,,,,1412.45817513088,1597.14461933712,0.40267979838636747,0.5973202016136325,,
2021-01-10,2021,0,,BRK,OKC,1523.90831864182,1494.91009060235,0.6775583516151097,0.3224416483848903,,,,,,,,,1541.13066680272,1455.9174716159,0.7021456141111255,0.2978543858888745,,
2021-01-10,2021,0,,HOU,LAL,1515.40268490238,1644.09473285298,0.4588024349291643,0.5411975650708357,,,,,,,,,1590.66195016031,1650.1995788289,0.526473242206914,0.47352675779308595,,
2021-01-10,2021,0,,BOS,MIA,1631.76934604422,1563.52836891532,0.7248150127254879,0.2751849872745121,,,,,,,,,1616.60373955779,1566.57703767115,0.7243930246187299,0.2756069753812701,,
2021-01-10,2021,0,,MIN,SAS,1358.30051079544,1533.54021758527,0.3933828472211289,0.6066171527788711,,,,,,,,,1371.76183366399,1490.79759156869,0.4394389357660199,0.5605610642339801,,
2021-01-10,2021,0,,GSW,TOR,1411.67901643083,1583.77864099232,0.3977045286571705,0.6022954713428295,,,,,,,,,1468.52839382745,1587.05904319935,0.43054273454635195,0.569457265453648,,
2021-01-11,2021,0,,WAS,PHO,1395.68338407114,1597.739738147,0.35721244164632576,0.6427875583536742,,,,,,,,,1436.10960349915,1614.79954573892,0.35184843224080414,0.6481515677591958,,
2021-01-11,2021,0,,ORL,MIL,1507.41699683559,1625.50947985897,0.47398633376832283,0.5260136662316772,,,,,,,,,1465.68957428036,1646.35529672929,0.34694151487774505,0.653058485122255,,
2021-01-11,2021,0,,CLE,MEM,1400.67816890474,1494.16370054381,0.5093739750812086,0.49062602491879137,,,,,,,,,1396.1431360023,1471.72844507003,0.5020115719993572,0.4979884280006428,,
2021-01-11,2021,0,,CHO,NYK,1437.51749989173,1438.90112161226,0.6382280229150883,0.3617719770849117,,,,,,,,,1418.45154761999,1414.25367882501,0.677935275004806,0.322064724995194,,
2021-01-11,2021,0,,ATL,PHI,1420.83566322463,1562.88760684636,0.43977618504861027,0.5602238149513897,,,,,,,,,1523.03187092022,1624.37324404914,0.4708101820373098,0.5291898179626902,,
2021-01-11,2021,0,,DAL,NOP,1565.94530321557,1538.74775263283,0.6752896069849715,0.32471039301502846,,,,,,,,,1595.0684965141,1551.20130543384,0.6655742120543591,0.33442578794564093,,
2021-01-11,2021,0,,SAC,IND,1478.69651488283,1543.98891099974,0.5497827678551843,0.4502172321448157,,,,,,,,,1480.51286966707,1551.53210000123,0.5143142087288497,0.4856857912711503,,
2021-01-11,2021,0,,POR,TOR,1500.85226829373,1583.77864099232,0.524551164953813,0.47544883504618696,,,,,,,,,1547.5316935258,1587.05904319935,0.6090732438233792,0.39092675617662076,,
2021-01-12,2021,0,,PHI,MIA,1562.88760684636,1563.52836891532,0.6392147929760718,0.36078520702392824,,,,,,,,,1623.01906295289,1566.57703767115,0.6092670269467402,0.3907329730532598,,
2021-01-12,2021,0,,CLE,UTA,1400.67816890474,1533.52791511237,0.45286578423424506,0.5471342157657549,,,,,,,,,1399.96108688454,1573.36203713802,0.3042161756143803,0.6957838243856197,,
2021-01-12,2021,0,,BRK,DEN,1523.90831864182,1531.0045177283,0.6306013017624363,0.36939869823756366,,,,,,,,,1580.10122738446,1597.14461933712,0.5750538801645411,0.42494611983545894,,
2021-01-12,2021,0,,OKC,SAS,1494.91009060235,1533.54021758527,0.5874111410088605,0.4125888589911395,,,,,,,,,1455.9174716159,1490.79759156869,0.5590397801645264,0.4409602198354736,,
2021-01-12,2021,0,,HOU,LAL,1515.40268490238,1644.09473285298,0.4588024349291643,0.5411975650708357,,,,,,,,,1591.48115262823,1650.1995788289,0.5155900281696143,0.4844099718303857,,
2021-01-12,2021,0,,CHI,BOS,1384.01476117641,1631.76934604422,0.29931880361607005,0.7006811963839299,,,,,,,,,1396.89096711254,1634.12915346296,0.2752423661210181,0.7247576338789818,,
2021-01-12,2021,0,,GSW,IND,1411.67901643083,1543.98891099974,0.45363590134760606,0.5463640986523939,,,,,,,,,1468.52839382745,1551.53210000123,0.547561005944078,0.45243899405592203,,
2021-01-13,2021,0,,DET,MIL,1347.1543962739,1625.50947985897,0.26372546696419935,0.7362745330358007,,,,,,,,,1340.63856388455,1647.79734032588,0.21663912221988613,0.7833608777801139,,
2021-01-13,2021,0,,WAS,UTA,1395.68338407114,1533.52791511237,0.4457517193158183,0.5542482806841817,,,,,,,,,1436.10960349915,1573.36203713802,0.4717745664184496,0.5282254335815504,,
2021-01-13,2021,0,,CHO,DAL,1437.51749989173,1565.94530321557,0.45918015541804397,0.5408198445819561,,,,,,,,,1418.45154761999,1600.67267622642,0.35874131120391783,0.6412586887960822,,
2021-01-13,2021,0,,BOS,ORL,1631.76934604422,1507.41699683559,0.7843969020845522,0.21560309791544785,,,,,,,,,1642.22713548931,1465.68957428036,0.7610069088247832,0.23899309117521683,,
2021-01-13,2021,0,,NYK,BRK,1438.90112161226,1523.90831864182,0.5215629949654139,0.4784370050345861,,,,,,,,,1412.87442232888,1580.10122738446,0.4217928396599633,0.5782071603400367,,
2021-01-13,2021,0,,OKC,LAL,1494.91009060235,1644.09473285298,0.42968669028309003,0.57031330971691,,,,,,,,,1455.9174716159,1650.1995788289,0.344451385418324,0.655548614581676,,
2021-01-13,2021,0,,MIN,MEM,1358.30051079544,1494.16370054381,0.44857124758221284,0.5514287524177872,,,,,,,,,1399.6852324912,1471.72844507003,0.512312206818092,0.487687793181908,,
2021-01-13,2021,0,,PHO,ATL,1597.739738147,1420.83566322463,0.8311764454479755,0.16882355455202447,,,,,,,,,1614.79954573892,1524.97110154294,0.7226557334986592,0.2773442665013408,,
2021-01-13,2021,0,,LAC,NOP,1581.36100030549,1538.74775263283,0.6944375043247215,0.3055624956752785,,,,,,,,,1631.20298184623,1551.20130543384,0.7139424737419027,0.2860575262580973,,
2021-01-13,2021,0,,SAC,POR,1478.69651488283,1500.85226829373,0.6101891820710575,0.38981081792894245,,,,,,,,,1480.51286966707,1547.5316935258,0.5077236319793841,0.4922763680206159,,
2021-01-14,2021,0,,PHI,MIA,1562.88760684636,1563.52836891532,0.6392147929760718,0.36078520702392824,,,,,,,,,1623.01906295289,1566.57703767115,0.6734648841844624,0.3265351158155376,,
2021-01-14,2021,0,,TOR,CHO,1583.77864099232,1437.51749989173,0.8049608101461978,0.1950391898538022,,,,,,,,,1587.05904319935,1418.45154761999,0.8312493417875629,0.16875065821243707,,
2021-01-14,2021,0,,SAS,HOU,1533.54021758527,1515.40268490238,0.6637508174306602,0.3362491825693398,,,,,,,,,1490.79759156869,1596.19847527456,0.45421132626617816,0.5457886737338218,,
2021-01-14,2021,0,,POR,IND,1500.85226829373,1543.98891099974,0.5811100207039488,0.4188899792960512,,,,,,,,,1547.5316935258,1551.53210000123,0.5289751691400136,0.47102483085998637,,
2021-01-14,2021,0,,DEN,GSW,1531.0045177283,1411.67901643083,0.7794628856379382,0.2205371143620618,,,,,,,,,1597.14461933712,1468.52839382745,0.7994586470825008,0.2005413529174992,,
2021-01-15,2021,0,,DET,WAS,1347.1543962739,1395.68338407114,0.57353556264334,0.42646443735665995,,,,,,,,,1340.63856388455,1436.10960349915,0.4783379251326133,0.5216620748673867,,
2021-01-15,2021,0,,MIL,DAL,1625.50947985897,1565.94530321557,0.7147415171562755,0.28525848284372446,,,,,,,,,1647.79734032588,1618.40963375021,0.648579101764574,0.351420898235426,,
2021-01-15,2021,0,,BOS,ORL,1631.76934604422,1507.41699683559,0.7843969020845522,0.21560309791544785,,,,,,,,,1642.22713548931,1475.07355517873,0.7958881991031295,0.20411180089687053,,
2021-01-15,2021,0,,CLE,NYK,1400.67816890474,1438.90112161226,0.5879790863440977,0.4120209136559023,,,,,,,,,1399.96108688454,1412.87442232888,0.592098056724477,0.407901943275523,,
2021-01-15,2021,0,,OKC,CHI,1494.91009060235,1384.01476117641,0.7710078981451406,0.2289921018548594,,,,,,,,,1455.9174716159,1396.89096711254,0.69516636262533,0.30483363737466995,,
2021-01-15,2021,0,,MIN,MEM,1358.30051079544,1494.16370054381,0.44857124758221284,0.5514287524177872,,,,,,,,,1438.50277139564,1474.11704641346,0.5589183129216696,0.4410816870783304,,
2021-01-15,2021,0,,PHO,GSW,1597.739738147,1411.67901643083,0.8384442604087688,0.16155573959123115,,,,,,,,,1614.79954573892,1468.52839382745,0.8296125890259224,0.1703874109740776,,
2021-01-15,2021,0,,UTA,ATL,1533.52791511237,1420.83566322463,0.7728290441124862,0.2271709558875138,,,,,,,,,1573.36203713802,1528.32329472879,0.6966127803628118,0.3033872196371882,,
2021-01-15,2021,0,,SAC,LAC,1478.69651488283,1581.36100030549,0.49616557241272874,0.5038344275872713,,,,,,,,,1480.51286966707,1631.20298184623,0.3882350881114385,0.6117649118885615,,
2021-01-15,2021,0,,LAL,NOP,1644.09473285298,1538.74775263283,0.7653201932384535,0.23467980676154654,,,,,,,,,1650.1995788289,1551.20130543384,0.7188639580135685,0.2811360419864315,,
2021-01-16,2021,0,,SAS,HOU,1533.54021758527,1515.40268490238,0.6637508174306602,0.3362491825693398,,,,,,,,,1490.79759156869,1596.19847527456,0.4562581020274267,0.5437418979725732,,
2021-01-16,2021,0,,BRK,ORL,1523.90831864182,1507.41699683559,0.6616325603848764,0.3383674396151236,,,,,,,,,1580.10122738446,1488.07701631904,0.7689970826923889,0.23100291730761113,,
2021-01-16,2021,0,,TOR,CHO,1583.77864099232,1437.51749989173,0.8049608101461978,0.1950391898538022,,,,,,,,,1587.05904319935,1418.45154761999,0.7993300283100948,0.2006699716899052,,
2021-01-16,2021,0,,MIA,DET,1563.52836891532,1347.1543962739,0.8607094537521204,0.13929054624787962,,,,,,,,,1566.57703767115,1340.63856388455,0.8776800259118304,0.12231997408816964,,
2021-01-16,2021,0,,MEM,PHI,1494.16370054381,1562.88760684636,0.5448887294073529,0.4551112705926471,,,,,,,,,1475.98727874674,1625.05643378592,0.3302110696728489,0.6697889303271511,,
2021-01-16,2021,0,,PHO,IND,1597.739738147,1543.98891099974,0.7078698664591115,0.29213013354088846,,,,,,,,,1614.79954573892,1551.53210000123,0.6429049367094337,0.3570950632905663,,
2021-01-16,2021,0,,POR,ATL,1500.85226829373,1420.83566322463,0.7381275093736861,0.2618724906263139,,,,,,,,,1547.5316935258,1528.32329472879,0.6903518222567236,0.30964817774327635,,
2021-01-17,2021,0,,BOS,NYK,1631.76934604422,1438.90112161226,0.8436822330457554,0.1563177669542446,,,,,,,,,1642.22713548931,1412.87442232888,0.8504542653030458,0.1495457346969542,,
2021-01-17,2021,0,,WAS,CLE,1395.68338407114,1400.67816890474,0.6334146709704053,0.36658532902959473,,,,,,,,,1436.10960349915,1399.96108688454,0.6466830165064918,0.35331698349350815,,
2021-01-17,2021,0,,DAL,CHI,1565.94530321557,1384.01476117641,0.835197805818599,0.16480219418140096,,,,,,,,,1628.03814806948,1396.89096711254,0.849053394733127,0.15094660526687298,,
2021-01-17,2021,0,,OKC,PHI,1494.91009060235,1562.88760684636,0.5459540063771798,0.45404599362282017,,,,,,,,,1455.9174716159,1627.47846352302,0.438680341311286,0.5613196586887139,,
2021-01-17,2021,0,,DEN,UTA,1531.0045177283,1533.52791511237,0.6367117465653678,0.3632882534346322,,,,,,,,,1597.14461933712,1573.36203713802,0.6935842341103979,0.30641576588960207,,
2021-01-17,2021,0,,SAC,NOP,1478.69651488283,1538.74775263283,0.5572388642768782,0.4427611357231218,,,,,,,,,1480.51286966707,1551.20130543384,0.5014474070384779,0.4985525929615221,,
2021-01-17,2021,0,,LAC,IND,1581.36100030549,1543.98891099974,0.6879982102916982,0.31200178970830184,,,,,,,,,1631.20298184623,1550.83565729039,0.7574596535890663,0.2425403464109337,,
2021-01-18,2021,0,,NYK,ORL,1438.90112161226,1507.41699683559,0.545185681191023,0.45481431880897705,,,,,,,,,1412.87442232888,1504.35545443911,0.4015188816321555,0.5984811183678445,,
2021-01-18,2021,0,,WAS,CLE,1395.68338407114,1400.67816890474,0.6334146709704053,0.36658532902959473,,,,,,,,,1436.10960349915,1399.33269090474,0.648418709441337,0.35158129055866305,,
2021-01-18,2021,0,,ATL,MIN,1420.83566322463,1358.30051079544,0.7182155968983491,0.28178440310165087,,,,,,,,,1534.68847758495,1458.29958381435,0.6998289667990307,0.3001710332009693,,
2021-01-18,2021,0,,MIA,DET,1563.52836891532,1347.1543962739,0.8607094537521204,0.13929054624787962,,,,,,,,,1566.57703767115,1340.63856388455,0.8453942610552537,0.15460573894474627,,
2021-01-18,2021,0,,POR,SAS,1500.85226829373,1533.54021758527,0.5956757478360786,0.4043242521639214,,,,,,,,,1547.5316935258,1490.79759156869,0.6878515833152549,0.31214841668474513,,
2021-01-18,2021,0,,MEM,PHO,1494.16370054381,1597.739738147,0.49485384992640125,0.5051461500735988,,,,,,,,,1484.20489484652,1614.79954573892,0.42633665514719815,0.5736633448528019,,
2021-01-18,2021,0,,BRK,MIL,1523.90831864182,1625.50947985897,0.49769576009395017,0.5023042399060498,,,,,,,,,1580.10122738446,1647.79734032588,0.5091537490061809,0.49084625099381907,,
2021-01-18,2021,0,,TOR,DAL,1583.77864099232,1565.94530321557,0.6633598879899689,0.3366401120100311,,,,,,,,,1587.05904319935,1628.03814806948,0.6186765751992356,0.3813234248007644,,
2021-01-18,2021,0,,CHI,HOU,1384.01476117641,1515.40268490238,0.4549516360089137,0.5450483639910864,,,,,,,,,1396.89096711254,1596.19847527456,0.273738005044411,0.7262619949555891,,
2021-01-18,2021,0,,LAL,GSW,1644.09473285298,1411.67901643083,0.8714161788062555,0.12858382119374445,,,,,,,,,1650.1995788289,1468.52839382745,0.8128885571780907,0.18711144282190928,,
2021-01-19,2021,0,,UTA,NOP,1533.52791511237,1538.74775263283,0.6331138015100359,0.36688619848996407,,,,,,,,,1573.36203713802,1551.20130543384,0.6796720513811324,0.3203279486188676,,
2021-01-19,2021,0,,DEN,OKC,1531.0045177283,1494.91009060235,0.6864172714082788,0.3135827285917212,,,,,,,,,1597.14461933712,1455.9174716159,0.8172403795273682,0.18275962047263183,,
2021-01-20,2021,0,,CHO,WAS,1437.51749989173,1395.68338407114,0.6934849756893424,0.3065150243106576,,,,,,,,,1418.45154761999,1436.10960349915,0.5804719923103184,0.41952800768968157,,
2021-01-20,2021,0,,IND,DAL,1543.98891099974,1565.94530321557,0.6104621173996632,0.38953788260033684,,,,,,,,,1549.83181652089,1628.03814806948,0.4840972491011218,0.5159027508988783,,
2021-01-20,2021,0,,PHI,BOS,1562.88760684636,1631.76934604422,0.5446634111834618,0.45533658881653816,,,,,,,,,1633.50484753981,1642.22713548931,0.5779076599766305,0.4220923400233695,,
2021-01-20,2021,0,,CLE,BRK,1400.67816890474,1523.90831864182,0.46661885576410056,0.5333811442358994,,,,,,,,,1405.8298436584,1580.10122738446,0.36195937118464905,0.638040628815351,,
2021-01-20,2021,0,,ATL,DET,1420.83566322463,1347.1543962739,0.7310172371013397,0.2689827628986603,,,,,,,,,1547.79971067186,1340.63856388455,0.8409024934341325,0.15909750656586752,,
2021-01-20,2021,0,,TOR,MIA,1583.77864099232,1563.52836891532,0.6664597521813882,0.3335402478186118,,,,,,,,,1587.05904319935,1566.57703767115,0.6394341650804568,0.3605658349195432,,
2021-01-20,2021,0,,MIN,ORL,1358.30051079544,1507.41699683559,0.42978283789828375,0.5702171621017162,,,,,,,,,1458.29958381435,1504.35545443911,0.5450026366971252,0.45499736330287477,,
2021-01-20,2021,0,,HOU,PHO,1515.40268490238,1597.739738147,0.5253971477521977,0.4746028522478023,,,,,,,,,1596.19847527456,1614.79954573892,0.5688637804365108,0.43113621956348924,,
2021-01-20,2021,0,,LAC,SAC,1581.36100030549,1478.69651488283,0.7625354332515686,0.23746456674843142,,,,,,,,,1631.20298184623,1480.51286966707,0.7842858635986341,0.21571413640136594,,
2021-01-20,2021,0,,POR,MEM,1500.85226829373,1494.16370054381,0.6488866094238218,0.3511133905761782,,,,,,,,,1547.5316935258,1484.20489484652,0.6968723578354994,0.3031276421645006,,
2021-01-20,2021,0,,GSW,SAS,1411.67901643083,1533.54021758527,0.4685806560187938,0.5314193439812063,,,,,,,,,1468.52839382745,1490.79759156869,0.5692996858619798,0.43070031413802023,,
2021-01-21,2021,0,,MIL,LAL,1625.50947985897,1644.09473285298,0.6150667739471518,0.3849332260528482,,,,,,,,,1647.79734032588,1650.1995788289,0.6107402831762104,0.38925971682378957,,
2021-01-21,2021,0,,GSW,NYK,1411.67901643083,1438.90112161226,0.6032303486710157,0.39676965132898434,,,,,,,,,1468.52839382745,1415.61087607947,0.629192831382176,0.37080716861782403,,
2021-01-21,2021,0,,UTA,NOP,1533.52791511237,1538.74775263283,0.6331138015100359,0.36688619848996407,,,,,,,,,1573.36203713802,1551.20130543384,0.6784349283398021,0.3215650716601979,,
2021-01-22,2021,0,,CHO,CHI,1437.51749989173,1384.01476117641,0.707574459403189,0.29242554059681103,,,,,,,,,1421.35148171654,1396.89096711254,0.644962130442618,0.35503786955738204,,
2021-01-22,2021,0,,IND,ORL,1543.98891099974,1507.41699683559,0.6870086081657615,0.3129913918342385,,,,,,,,,1549.83181652089,1504.35545443911,0.6713893712057665,0.32861062879423353,,
2021-01-22,2021,0,,DET,HOU,1347.1543962739,1515.40268490238,0.4030269035142777,0.5969730964857223,,,,,,,,,1340.63856388455,1596.19847527456,0.2678711500913588,0.7321288499086411,,
2021-01-22,2021,0,,CLE,BRK,1400.67816890474,1523.90831864182,0.46661885576410056,0.5333811442358994,,,,,,,,,1407.71945161029,1580.10122738446,0.36365427182931465,0.6363457281706854,,
2021-01-22,2021,0,,PHI,BOS,1562.88760684636,1631.76934604422,0.5446634111834618,0.45533658881653816,,,,,,,,,1633.50484753981,1642.22713548931,0.5863222876852672,0.4136777123147328,,
2021-01-22,2021,0,,TOR,MIA,1583.77864099232,1563.52836891532,0.6664597521813882,0.3335402478186118,,,,,,,,,1587.05904319935,1566.57703767115,0.6293509570118734,0.3706490429881266,,
2021-01-22,2021,0,,MIL,WAS,1625.50947985897,1395.68338407114,0.8697365746034734,0.13026342539652658,,,,,,,,,1647.79734032588,1436.10960349915,0.8029165093155113,0.19708349068448872,,
2021-01-22,2021,0,,MIN,ATL,1358.30051079544,1420.83566322463,0.5537082404803877,0.4462917595196123,,,,,,,,,1458.29958381435,1547.79971067186,0.4896348630415032,0.5103651369584967,,
2021-01-22,2021,0,,SAS,DAL,1533.54021758527,1565.94530321557,0.5960678550367303,0.4039321449632697,,,,,,,,,1490.79759156869,1628.03814806948,0.40717795337562623,0.5928220466243738,,
2021-01-22,2021,0,,SAC,NYK,1478.69651488283,1438.90112161226,0.6909847170971668,0.3090152829028332,,,,,,,,,1480.51286966707,1416.58740543912,0.7356379034522013,0.26436209654779874,,
2021-01-22,2021,0,,PHO,DEN,1597.739738147,1531.0045177283,0.7230827777029516,0.2769172222970484,,,,,,,,,1614.79954573892,1597.14461933712,0.6320082772633141,0.3679917227366859,,
2021-01-22,2021,0,,POR,MEM,1500.85226829373,1494.16370054381,0.6488866094238218,0.3511133905761782,,,,,,,,,1547.5316935258,1487.6047790075,0.6787201659882326,0.3212798340117674,,
2021-01-22,2021,0,,LAC,OKC,1581.36100030549,1494.91009060235,0.7452235436691952,0.2547764563308048,,,,,,,,,1631.20298184623,1455.9174716159,0.8098081624752478,0.19019183752475222,,
2021-01-23,2021,0,,UTA,GSW,1533.52791511237,1411.67901643083,0.7819497462742515,0.2180502537257485,,,,,,,,,1573.36203713802,1468.52839382745,0.7761240935164543,0.22387590648354572,,
2021-01-23,2021,0,,DET,PHI,1347.1543962739,1562.88760684636,0.33934512657172367,0.6606548734282763,,,,,,,,,1340.63856388455,1633.50484753981,0.2276759873941518,0.7723240126058482,,
2021-01-23,2021,0,,BRK,MIA,1523.90831864182,1563.52836891532,0.5860293825896108,0.4139706174103892,,,,,,,,,1580.10122738446,1566.57703767115,0.6168342914018509,0.38316570859814914,,
2021-01-23,2021,0,,MIN,NOP,1358.30051079544,1538.74775263283,0.3862526791070022,0.6137473208929978,,,,,,,,,1458.29958381435,1551.20130543384,0.41962945161588994,0.5803705483841101,,
2021-01-23,2021,0,,CHI,LAL,1384.01476117641,1644.09473285298,0.2846534996729164,0.7153465003270836,,,,,,,,,1396.89096711254,1650.1995788289,0.21195831627051684,0.7880416837294831,,
2021-01-23,2021,0,,DAL,HOU,1565.94530321557,1515.40268490238,0.7040362721432243,0.2959637278567757,,,,,,,,,1628.03814806948,1596.19847527456,0.6524869604680175,0.34751303953198254,,
2021-01-23,2021,0,,PHO,DEN,1597.739738147,1531.0045177283,0.7230827777029516,0.2769172222970484,,,,,,,,,1614.79954573892,1597.14461933712,0.635515624281373,0.364484375718627,,
2021-01-24,2021,0,,IND,TOR,1543.98891099974,1583.77864099232,0.5857924029673066,0.4142075970326934,,,,,,,,,1549.83181652089,1587.05904319935,0.5587002494475819,0.4412997505524181,,
2021-01-24,2021,0,,BOS,CLE,1631.76934604422,1400.67816890474,0.8705594132274938,0.12944058677250625,,,,,,,,,1642.22713548931,1407.71945161029,0.8529866065607998,0.14701339343920017,,
2021-01-24,2021,0,,LAC,OKC,1581.36100030549,1494.91009060235,0.7452235436691952,0.2547764563308048,,,,,,,,,1631.20298184623,1455.9174716159,0.805262821667315,0.194737178332685,,
2021-01-24,2021,0,,ORL,CHO,1507.41699683559,1437.51749989173,0.7267151887589288,0.2732848112410712,,,,,,,,,1504.35545443911,1423.44025927893,0.7020266319694078,0.29797336803059216,,
2021-01-24,2021,0,,SAS,WAS,1533.54021758527,1395.68338407114,0.7972531334038434,0.2027468665961566,,,,,,,,,1490.79759156869,1436.10960349915,0.6867742869875798,0.3132257130124202,,
2021-01-24,2021,0,,MIL,ATL,1625.50947985897,1420.83566322463,0.8524369205170428,0.14756307948295722,,,,,,,,,1647.79734032588,1547.79971067186,0.7339786004953701,0.2660213995046299,,
2021-01-24,2021,0,,MEM,SAC,1494.16370054381,1478.69651488283,0.6603114728374747,0.3396885271625253,,,,,,,,,1486.55494136943,1480.51286966707,0.6087111197786359,0.3912888802213641,,
2021-01-24,2021,0,,POR,NYK,1500.85226829373,1438.90112161226,0.7175347289232681,0.2824652710767319,,,,,,,,,1547.5316935258,1416.58740543912,0.763790200150672,0.236209799849328,,
2021-01-25,2021,0,,IND,TOR,1543.98891099974,1583.77864099232,0.5857924029673066,0.4142075970326934,,,,,,,,,1549.83181652089,1587.05904319935,0.5548757176882797,0.4451242823117203,,
2021-01-25,2021,0,,DET,PHI,1347.1543962739,1562.88760684636,0.33934512657172367,0.6606548734282763,,,,,,,,,1340.63856388455,1633.50484753981,0.22483380715171278,0.7751661928482872,,
2021-01-25,2021,0,,ORL,CHO,1507.41699683559,1437.51749989173,0.7267151887589288,0.2732848112410712,,,,,,,,,1504.97655053599,1425.91883723578,0.7024313845312972,0.29756861546870284,,
2021-01-25,2021,0,,BRK,MIA,1523.90831864182,1563.52836891532,0.5860293825896108,0.4139706174103892,,,,,,,,,1580.10122738446,1566.57703767115,0.6173449628382848,0.38265503716171523,,
